Problem,Feedback,n,Block,Ha,pHa,La,Hb,pHb,Lb,LotShapeB,LotNumB,Amb,Corr,bRate,bRate_std,EVA,LotShapeA,LotNumA
194,True,16,4,19,0.99,-32,44,0.2,29,R-skew,6,1,1,0.6625,0.3913651321549567,13,Symm,3
195,True,16,2,5,0.6,-18,51,0.1,-17,-,1,1,0,0.675,0.2909753712372693,13,-,1
196,True,16,5,12,1.0,12,89,0.25,-7,-,1,0,0,0.6375,0.3593976442141304,16,-,1
197,False,17,1,24,1.0,24,79,0.1,15,R-skew,4,1,0,0.8235294117647058,0.1855040827202527,-8,Symm,3
197,True,16,4,24,1.0,24,79,0.1,15,R-skew,4,1,0,0.65,0.2875181153713043,10,-,1
198,True,17,2,17,0.8,12,56,0.4,-14,L-skew,2,0,0,0.4,0.3,4,R-skew,5
199,True,16,4,18,1.0,18,25,0.9,-26,Symm,4,0,0,0.5249999999999999,0.3991657967979388,2,Symm,7
200,True,16,2,-3,1.0,-3,-7,0.05,-7,Symm,8,1,0,0.2125,0.3222318006239194,23,-,1
201,True,16,5,-2,1.0,-2,18,0.2,-9,L-skew,3,1,0,0.6874999999999999,0.3095695936834452,14,Symm,9
202,False,17,1,66,0.05,11,97,0.05,2,Symm,8,1,1,0.8235294117647057,0.2332632948105688,-7,-,1
202,True,16,4,66,0.05,11,97,0.05,2,Symm,8,1,1,0.55,0.3306559138036599,-9,R-skew,3
203,True,16,5,12,0.75,5,22,0.8,-14,-,1,0,1,0.3875,0.3827531841800928,-5,Symm,7
204,True,16,5,12,0.4,-20,30,0.01,4,R-skew,3,0,0,0.825,0.240831891575846,17,-,1
205,True,16,2,27,0.4,17,21,1.0,21,-,1,0,0,0.625,0.3568379650952703,11,L-skew,5
206,True,16,5,7,0.6,-6,84,0.25,-27,-,1,0,0,0.5375,0.3480900266693469,21,R-skew,6
207,True,18,3,16,1.0,16,50,0.2,4,-,1,0,0,0.4666666666666667,0.3564531154716027,5,R-skew,7
208,True,16,2,45,0.6,-13,55,0.1,29,Symm,8,1,0,0.7875000000000001,0.2362907813126304,-9,-,1
209,True,16,4,27,0.1,11,87,0.1,11,L-skew,5,0,0,0.625,0.3855731664245668,12,-,1
210,False,16,1,8,1.0,8,71,0.01,3,-,1,1,0,0.8375,0.2552776266472772,27,-,1
211,True,16,5,72,0.4,-5,59,0.4,3,Symm,6,1,-1,0.6375,0.284897642437888,13,-,1
212,True,18,5,25,1.0,25,65,0.4,5,R-skew,4,0,0,0.6000000000000001,0.3067859955389482,16,-,1
213,True,16,5,18,1.0,18,53,0.2,3,R-skew,3,0,0,0.3875000000000001,0.3757215280851853,1,-,1
214,False,16,1,24,1.0,24,24,0.95,-15,R-skew,7,0,0,0.4625,0.4425306015783918,-6,-,1
214,True,15,3,24,1.0,24,24,0.95,-15,R-skew,7,0,0,0.5733333333333334,0.3692979181920098,30,-,1
215,True,16,2,6,0.9,-34,45,0.1,13,Symm,6,0,0,0.925,0.1770122406313567,-9,-,1
216,True,16,3,12,1.0,12,3,0.9,0,-,1,0,0,0.15,0.3464101615137754,3,-,1
217,False,16,1,-10,1.0,-10,3,0.6,-21,-,1,0,0,0.5499999999999999,0.3759432581299116,2,Symm,5
218,True,16,5,15,0.2,-16,-10,1.0,-10,-,1,0,0,0.4625,0.3774917217635375,22,-,1
219,False,16,1,-9,1.0,-9,9,0.05,-10,-,1,1,0,0.7000000000000001,0.3183289703016886,-2,-,1
219,True,18,2,-9,1.0,-9,9,0.05,-10,-,1,1,0,0.8666666666666667,0.2566755791678991,6,-,1
220,True,16,3,60,0.25,-31,109,0.1,-18,-,1,0,0,0.425,0.3714835124201341,-7,R-skew,5
221,True,19,3,15,0.95,-45,12,1.0,12,Symm,4,1,0,0.6526315789473685,0.4046513191112561,19,-,1
222,True,17,3,-1,1.0,-1,9,0.1,2,-,1,0,0,0.8941176470588236,0.1886484436567597,13,R-skew,5
223,False,16,1,25,1.0,25,46,0.1,16,-,1,1,0,0.55,0.3966526608171605,13,-,1
223,True,18,4,25,1.0,25,46,0.1,16,-,1,1,0,0.4888888888888888,0.3708319563755004,8,R-skew,2
224,True,20,2,6,1.0,6,61,0.25,-3,-,1,1,0,0.57,0.3743063760582962,16,-,1
225,True,16,3,12,1.0,12,8,0.8,-18,Symm,2,0,0,0.1625,0.2552776266472773,13,Symm,5
226,True,16,4,90,0.4,-35,107,0.2,-5,Symm,4,0,0,0.425,0.3,8,Symm,3
227,False,16,1,16,0.25,15,102,0.4,-48,-,1,0,0,0.1875,0.2680174123696692,10,Symm,7
228,False,16,1,26,1.0,26,38,0.01,28,Symm,8,0,0,0.8,0.3098386676965933,-3,Symm,3
229,False,16,1,-1,1.0,-1,36,0.25,-9,L-skew,5,0,0,0.6,0.3577708763999663,3,R-skew,4
230,False,16,1,78,0.2,-28,41,0.01,-6,Symm,2,0,0,0.5875,0.3537890143385838,26,Symm,7
231,True,16,4,5,0.25,1,2,1.0,2,Symm,2,0,0,0.6,0.3577708763999663,24,-,1
232,False,16,1,27,0.4,27,75,0.5,-24,-,1,0,0,0.25,0.3055050463303893,1,Symm,7
232,True,15,5,27,0.4,27,75,0.5,-24,-,1,0,0,0.3733333333333333,0.3534860406754147,8,-,1
233,False,16,1,-1,1.0,-1,-1,1.0,-1,L-skew,2,0,0,0.6125,0.4224926034855521,13,-,1
233,True,15,2,-1,1.0,-1,-1,1.0,-1,L-skew,2,0,0,0.52,0.3277629805645711,7,Symm,5
234,True,16,4,12,0.1,8,14,0.25,14,R-skew,7,0,0,0.6875000000000001,0.3575378767813745,19,-,1
235,True,18,2,4,1.0,4,65,0.2,-11,-,1,0,0,0.2666666666666667,0.3819454842528923,0,-,1
236,False,16,1,26,1.0,26,29,0.4,23,-,1,0,0,0.3375,0.4240676046732801,-10,-,1
236,True,16,2,26,1.0,26,29,0.4,23,-,1,0,0,0.725,0.443471156521669,24,-,1
237,False,16,1,54,0.4,-21,25,0.1,18,-,1,0,0,0.95,0.0894427190999915,16,-,1
238,False,16,1,-6,1.0,-6,-3,0.99,-15,-,1,1,0,0.2625,0.25,5,-,1
238,True,17,5,-6,1.0,-6,-3,0.99,-15,-,1,1,0,0.5294117647058824,0.2910427500435996,2,-,1
239,True,17,3,14,1.0,14,18,0.6,9,Symm,2,0,0,0.6823529411764706,0.4126670784628437,18,Symm,7
240,True,19,4,105,0.25,0,32,0.99,29,-,1,0,1,0.631578947368421,0.3958852689843743,1,-,1
241,False,16,1,19,0.8,8,28,0.95,6,-,1,0,0,0.725,0.3172801075810878,12,-,1
241,True,15,5,19,0.8,8,28,0.95,6,-,1,0,0,0.92,0.1820517979665599,27,-,1
242,True,18,3,51,0.2,11,77,0.4,-3,-,1,0,1,0.4111111111111111,0.3848435723295878,16,-,1
243,True,17,5,16,1.0,16,18,0.8,6,-,1,0,0,0.3529411764705882,0.4501633690378744,23,-,1
244,True,20,4,15,0.2,-5,88,0.1,-14,Symm,8,1,0,0.77,0.2921787484616764,21,-,1
245,False,16,1,8,0.99,-25,58,0.25,-3,L-skew,4,0,0,0.375,0.3336665001664586,28,Symm,9
245,True,16,3,8,0.99,-25,58,0.25,-3,L-skew,4,0,0,0.4875,0.4129164564412516,20,-,1
246,True,18,4,52,0.2,-24,36,0.4,-25,Symm,8,0,0,0.7222222222222222,0.3439486205740201,22,-,1
247,True,17,5,8,0.6,-2,92,0.01,6,-,1,0,1,0.8117647058823529,0.3638034375544995,18,-,1
248,True,16,3,37,0.5,-23,7,1.0,7,Symm,4,0,0,0.5249999999999999,0.2909753712372692,13,-,1
249,True,16,4,51,0.2,17,16,0.99,6,Symm,4,0,0,0.25,0.2780887148615228,29,-,1
250,True,19,4,-1,1.0,-1,77,0.1,-10,Symm,6,0,0,0.6105263157894738,0.4026229789243216,-4,-,1
251,False,16,1,68,0.25,0,17,1.0,17,-,1,0,0,0.7749999999999999,0.2816617356570348,23,-,1
251,True,15,4,68,0.25,0,17,1.0,17,-,1,0,0,0.7466666666666666,0.3888934240098375,15,-,1
252,False,16,1,-10,1.0,-10,57,0.1,-17,L-skew,3,0,0,0.8125,0.3222318006239194,27,L-skew,5
253,True,18,5,1,1.0,1,-7,0.75,-8,Symm,8,0,0,0.0222222222222222,0.0646761666763554,-4,Symm,9
254,True,18,2,109,0.25,-24,13,0.95,-50,Symm,2,0,0,0.6111111111111109,0.3529520695486751,21,-,1
255,False,16,1,58,0.01,1,27,0.1,0,Symm,4,0,0,0.4,0.3577708763999663,-4,R-skew,4
256,True,18,5,7,1.0,7,35,0.05,2,L-skew,6,0,0,0.5111111111111111,0.3894020890135344,25,Symm,5
257,True,18,2,15,1.0,15,67,0.1,13,R-skew,7,0,0,0.7,0.4186814035123352,6,L-skew,4
258,False,16,1,30,0.25,-13,46,0.05,-3,-,1,0,1,0.5625,0.3442382895611701,-6,L-skew,2
259,True,33,3,28,1.0,28,39,0.9,-35,-,1,0,0,0.4909090909090911,0.367732610366925,15,Symm,7
260,False,16,1,6,1.0,6,25,0.75,-35,-,1,0,0,0.4,0.4131182235954577,23,-,1
260,True,15,5,6,1.0,6,25,0.75,-35,-,1,0,0,0.5866666666666667,0.3661901665736508,12,-,1
261,False,16,1,35,0.2,-9,-2,0.1,-6,R-skew,8,0,0,0.6000000000000002,0.3794733192202056,15,-,1
262,False,16,1,8,1.0,8,19,0.25,1,Symm,6,0,0,0.3,0.3577708763999663,25,Symm,5
262,True,15,5,8,1.0,8,19,0.25,1,Symm,6,0,0,0.5333333333333333,0.4186144947778269,28,-,1
263,True,17,5,50,0.01,15,17,0.6,5,Symm,4,0,0,0.3176470588235294,0.3609627649038871,20,-,1
264,True,20,5,35,0.5,5,29,0.6,8,L-skew,3,1,0,0.48,0.3968295404963274,19,-,1
265,False,16,1,56,0.2,-10,79,0.25,-13,L-skew,4,0,0,0.6875000000000001,0.35,10,-,1
266,False,16,1,8,0.75,-12,3,1.0,3,-,1,0,0,0.475,0.3991657967979388,18,-,1
266,True,15,3,8,0.75,-12,3,1.0,3,-,1,0,0,0.3333333333333333,0.3598941643369749,23,L-skew,6
267,True,17,2,36,0.1,8,29,0.5,16,Symm,8,0,0,0.7882352941176471,0.3425681555201396,24,R-skew,8
268,False,16,1,67,0.05,13,32,0.25,4,Symm,4,0,0,0.225,0.2909753712372692,19,-,1
268,True,16,3,67,0.05,13,32,0.25,4,Symm,4,0,0,0.3625,0.3667424164178449,-5,-,1
269,True,17,4,6,0.2,-4,2,0.4,-7,Symm,8,0,1,0.4823529411764706,0.4065637928382935,-6,L-skew,4
270,False,16,1,10,1.0,10,43,0.2,7,-,1,0,0,0.625,0.4312771730569565,1,-,1
270,True,16,2,10,1.0,10,43,0.2,7,-,1,0,0,0.7374999999999999,0.3630886025935451,28,L-skew,2
271,False,16,1,24,1.0,24,34,0.01,25,Symm,6,0,0,0.8875000000000001,0.2825479310370779,1,R-skew,2
272,True,17,5,5,1.0,5,27,0.5,-18,-,1,0,0,0.4588235294117647,0.4047511944537839,7,-,1
273,False,16,1,15,1.0,15,58,0.6,-49,Symm,8,0,0,0.45,0.4098780306383839,2,-,1
273,True,15,4,15,1.0,15,58,0.6,-49,Symm,8,0,0,0.6133333333333334,0.3739111175259755,6,Symm,3
274,True,16,2,89,0.2,6,66,0.2,11,L-skew,6,0,0,0.3875,0.3757215280851853,0,-,1
275,True,18,4,25,0.75,-20,12,0.6,7,-,1,0,0,0.3888888888888889,0.3724148365163723,10,R-skew,5
276,True,17,4,1,0.9,1,50,0.2,-12,Symm,8,0,0,0.411764705882353,0.3966773766885006,-4,-,1
277,False,17,1,29,0.99,11,46,0.4,21,R-skew,2,0,0,0.6352941176470589,0.362182924208521,-8,Symm,3
277,True,16,2,29,0.99,11,46,0.4,21,R-skew,2,0,0,0.5625000000000001,0.3879432948254165,6,-,1
278,True,16,2,25,0.95,5,45,0.05,22,-,1,1,0,0.475,0.3642343567906062,17,-,1
279,False,17,1,16,1.0,16,16,0.95,-6,-,1,0,0,0.2352941176470588,0.362182924208521,10,Symm,7
280,True,18,3,3,1.0,3,20,0.25,9,R-skew,3,0,0,0.9333333333333336,0.1188177051572009,9,R-skew,5
281,True,16,3,23,1.0,23,39,0.2,21,Symm,8,0,0,0.5874999999999999,0.4410215414239989,17,-,1
282,True,18,3,49,0.1,9,32,0.2,-2,R-skew,6,0,-1,0.2555555555555556,0.2148110584901838,26,-,1
283,False,17,1,9,0.5,-23,66,0.01,-2,Symm,4,0,0,0.6588235294117648,0.392203428607865,0,R-skew,2
284,False,18,1,22,1.0,22,38,0.4,31,-,1,0,0,0.8333333333333335,0.3378130356555584,15,L-skew,7
285,False,16,1,22,0.2,-3,24,0.6,-16,-,1,1,0,0.4625,0.307408522978788,8,-,1
285,True,18,4,22,0.2,-3,24,0.6,-16,-,1,1,0,0.6222222222222222,0.3622731428982274,28,Symm,7
286,True,16,3,38,0.4,-9,9,0.9,-10,R-skew,3,0,0,0.55,0.3614784456460256,10,Symm,5
287,True,16,4,6,0.25,-15,-10,1.0,-10,R-skew,6,0,0,0.5249999999999999,0.4312771730569565,-1,-,1
288,False,16,1,37,0.05,19,40,0.4,20,-,1,0,0,0.6000000000000001,0.4,2,-,1
288,True,16,5,37,0.05,19,40,0.4,20,-,1,0,0,0.775,0.3991657967979388,29,-,1
289,True,16,3,19,1.0,19,19,1.0,19,L-skew,2,0,0,0.6875,0.4440345331915825,18,-,1
290,True,16,2,28,0.8,25,41,0.01,26,R-skew,6,0,0,0.775,0.3255764119219941,28,-,1
291,True,20,5,21,1.0,21,57,0.5,-26,-,1,1,0,0.4400000000000001,0.3647638024515965,18,-,1
292,True,17,2,10,1.0,10,60,0.5,-48,Symm,8,0,0,0.5529411764705883,0.4665265896211377,16,Symm,7
293,True,18,3,32,0.1,26,88,0.05,20,R-skew,2,1,0,0.7222222222222222,0.3078493817275996,23,L-skew,3
294,True,17,4,65,0.2,16,58,0.1,17,-,1,0,0,0.5058823529411764,0.4190324990906047,17,Symm,9
295,False,16,1,61,0.2,-9,-1,0.8,-6,Symm,8,1,0,0.2875,0.2526525941551627,6,R-skew,6
295,True,15,4,61,0.2,-9,-1,0.8,-6,Symm,8,1,0,0.3733333333333333,0.3534860406754147,26,-,1
296,False,16,1,73,0.01,17,69,0.01,13,Symm,4,0,0,0.45,0.4226897995772629,21,-,1
297,True,17,3,40,0.6,-22,11,0.75,-6,-,1,0,0,0.188235294117647,0.2955553098431334,10,-,1
298,True,16,5,-8,1.0,-8,3,0.8,-34,-,1,0,0,0.8250000000000001,0.2816617356570348,5,-,1
299,False,15,1,19,0.9,18,16,0.99,-20,-,1,1,0,0.1866666666666666,0.3159264531651691,8,Symm,5
299,True,16,2,19,0.9,18,16,0.99,-20,-,1,1,0,0.1624999999999999,0.2446085307860977,0,-,1
300,True,16,5,8,1.0,8,77,0.2,-13,Symm,4,0,0,0.3875,0.3222318006239194,16,-,1
301,True,19,5,-4,0.8,-9,63,0.2,-26,R-skew,4,1,-1,0.6631578947368421,0.2985344318793794,0,Symm,3
302,True,33,5,-1,1.0,-1,1,0.75,-18,-,1,0,0,0.4787878787878788,0.3533390508399614,4,-,1
303,True,18,5,36,0.5,22,41,0.25,29,Symm,4,1,0,0.6333333333333333,0.3646109933485113,26,-,1
304,False,15,1,30,1.0,30,94,0.1,31,-,1,1,0,0.76,0.2746426249302381,24,Symm,7
305,True,18,5,83,0.5,-35,37,0.8,-11,Symm,4,0,1,0.5,0.4186814035123352,30,-,1
306,False,15,1,8,1.0,8,10,0.99,7,-,1,0,0,0.7866666666666667,0.3502380143083653,24,Symm,5
306,True,16,4,8,1.0,8,10,0.99,7,-,1,0,0,0.8250000000000001,0.3415650255319866,17,R-skew,3
307,True,33,3,-7,1.0,-7,16,0.2,-25,-,1,0,0,0.490909090909091,0.4002839900961225,-9,-,1
308,False,15,1,11,1.0,11,79,0.01,10,-,1,0,0,0.4266666666666667,0.439913411393435,25,-,1
308,True,16,5,11,1.0,11,79,0.01,10,-,1,0,0,0.65,0.4412104562073146,15,-,1
309,True,16,3,9,1.0,9,9,0.5,5,-,1,1,0,0.2,0.3011090610836324,-6,R-skew,7
310,True,18,5,61,0.05,-1,22,0.05,-4,Symm,8,0,0,0.1666666666666666,0.2497057091387191,-6,-,1
311,False,16,1,1,1.0,1,-2,0.1,-11,-,1,0,0,0.1624999999999999,0.2941088233970548,-6,L-skew,4
311,True,16,5,1,1.0,1,-2,0.1,-11,-,1,0,0,0.025,0.0683130051063973,14,-,1
312,True,17,5,16,1.0,16,46,0.05,18,-,1,0,0,0.9294117647058824,0.1571810495986751,21,-,1
313,False,16,1,26,1.0,26,29,0.1,26,-,1,0,0,0.55,0.4351245032554858,14,Symm,5
314,False,16,1,9,0.2,-11,-9,0.99,-10,-,1,0,0,0.275,0.3642343567906062,9,-,1
314,True,15,2,9,0.2,-11,-9,0.99,-10,-,1,0,0,0.1733333333333333,0.2814926202195987,22,-,1
315,True,17,3,11,1.0,11,31,0.4,-12,-,1,0,0,0.2470588235294117,0.3572772856249462,10,Symm,9
316,False,16,1,18,0.95,3,8,0.9,-5,-,1,0,1,0.1,0.2422120283277993,-6,-,1
317,True,16,4,41,0.25,24,28,1.0,28,-,1,0,0,0.3375,0.3913651321549567,9,-,1
318,False,16,1,2,1.0,2,73,0.2,-19,-,1,0,0,0.375,0.4187282332651254,-9,-,1
318,True,15,5,2,1.0,2,73,0.2,-19,-,1,0,0,0.32,0.352946778667023,22,-,1
319,False,16,1,8,1.0,8,15,0.75,1,R-skew,3,0,0,0.6625,0.4177319714841085,1,L-skew,5
320,True,19,2,31,0.9,-11,98,0.2,20,Symm,6,1,0,0.7684210526315789,0.3145590062628197,-1,-,1
321,True,18,5,11,1.0,11,62,0.25,2,Symm,6,0,0,0.5222222222222223,0.4453096154304005,14,Symm,9
322,False,16,1,30,1.0,30,71,0.4,-12,-,1,0,0,0.2625,0.3913651321549566,1,Symm,5
322,True,15,3,30,1.0,30,71,0.4,-12,-,1,0,0,0.3333333333333333,0.3903600291794132,9,-,1
323,False,16,1,7,1.0,7,16,0.2,7,L-skew,3,0,0,0.75,0.3829708431025353,-4,-,1
324,True,17,3,103,0.25,-17,13,1.0,13,R-skew,2,1,0,0.7185520361990951,0.282987271855153,21,-,1
325,True,17,4,5,1.0,5,19,0.4,-10,Symm,4,0,0,0.4941176470588234,0.4069253436370333,24,R-skew,8
326,True,16,3,25,0.95,-14,21,0.95,12,-,1,0,0,0.5750000000000001,0.4187282332651254,11,Symm,5
327,True,18,4,15,0.25,8,30,0.75,-25,L-skew,3,0,0,0.7666666666666667,0.3235828832817662,7,R-skew,8
328,True,16,3,21,0.25,8,12,0.99,-4,-,1,1,0,0.2500000000000001,0.2780887148615228,17,Symm,9
329,False,16,1,38,0.2,23,52,0.2,33,Symm,6,0,0,0.8500000000000001,0.2476556749467561,7,L-skew,2
330,False,15,1,99,0.1,9,28,0.8,6,R-skew,4,0,0,0.6133333333333333,0.3888934240098375,0,L-skew,6
330,True,15,5,99,0.1,9,28,0.8,6,R-skew,4,0,0,0.68,0.3447566429485338,18,-,1
331,True,18,3,43,0.4,-39,82,0.25,-33,-,1,0,0,0.4666666666666667,0.3757345746510897,4,-,1
332,False,16,1,4,1.0,4,16,0.6,7,-,1,0,0,0.8624999999999999,0.280178514522438,18,-,1
333,True,17,4,-6,1.0,-6,55,0.4,-32,R-skew,6,0,0,0.7764705882352941,0.3382480815997074,5,-,1
334,True,19,3,27,1.0,27,70,0.6,-18,Symm,8,0,0,0.6,0.38873012632302,-6,-,1
335,False,15,1,-7,1.0,-7,19,0.05,-5,-,1,1,0,0.8933333333333332,0.1830950832868253,7,Symm,5
335,True,16,4,-7,1.0,-7,19,0.05,-5,-,1,1,0,0.8250000000000001,0.2516611478423583,30,Symm,7
336,True,16,4,36,0.4,-34,41,0.25,-20,L-skew,6,0,0,0.525,0.3492849839314596,-1,R-skew,2
337,True,16,4,29,1.0,29,61,0.05,27,-,1,0,0,0.4375000000000001,0.4272001872658765,3,-,1
338,True,18,4,13,0.5,-29,1,0.25,-11,-,1,1,0,0.4777777777777778,0.3299831645537222,2,-,1
339,True,17,4,20,1.0,20,29,0.4,10,Symm,2,1,0,0.8235294117647058,0.2332632948105689,25,-,1
340,True,19,2,15,0.6,-22,79,0.25,-14,-,1,1,-1,0.7157894736842104,0.3905312021888147,23,-,1
341,True,16,3,6,0.8,-29,1,0.2,-6,Symm,6,0,0,0.2375,0.3201562118716424,-1,-,1
342,True,18,4,25,0.95,24,30,0.25,16,R-skew,4,0,0,0.4111111111111112,0.4309891344186396,3,L-skew,2
343,True,17,2,13,1.0,13,13,1.0,13,Symm,4,0,0,0.611764705882353,0.4553602323177449,29,-,1
344,False,16,1,80,0.25,-13,19,0.2,9,-,1,0,1,0.6,0.4066120181860509,16,-,1
345,True,17,5,30,1.0,30,61,0.6,3,Symm,2,0,0,0.6705882352941177,0.3601470287992686,-10,-,1
346,True,16,3,25,0.8,-10,72,0.1,8,-,1,1,1,0.7125,0.35,23,-,1
347,False,16,1,15,1.0,15,27,0.6,-1,Symm,2,0,0,0.5625,0.4573474244670748,12,-,1
348,True,18,4,39,0.4,-38,11,0.4,-31,-,1,0,0,0.2111111111111111,0.3323514951671939,2,-,1
349,False,16,1,-6,1.0,-6,0,0.05,-7,-,1,1,0,0.8375000000000001,0.2848976424378879,4,-,1
349,True,16,2,-6,1.0,-6,0,0.05,-7,-,1,1,0,0.7375,0.3630886025935451,25,L-skew,7
350,False,16,1,34,0.01,-1,10,0.75,-31,-,1,0,-1,0.5875000000000001,0.4287578959428425,-9,-,1
350,True,15,3,34,0.01,-1,10,0.75,-31,-,1,0,-1,0.7066666666666667,0.3369329451445933,13,-,1
351,True,16,2,32,0.05,5,45,0.5,-16,-,1,0,0,0.3375,0.3556683848755748,18,L-skew,4
352,True,16,4,13,1.0,13,43,0.1,13,Symm,6,0,0,0.95,0.1366260102127946,-10,R-skew,2
353,True,16,4,8,0.4,6,7,1.0,7,Symm,8,0,0,0.575,0.443471156521669,17,-,1
354,False,16,1,9,0.6,2,22,0.25,1,-,1,1,0,0.475,0.4312771730569565,21,-,1
355,True,16,5,-1,1.0,-1,54,0.4,-38,-,1,0,0,0.7,0.3265986323710904,16,L-skew,2
356,False,16,1,34,0.6,-23,22,0.25,-1,-,1,0,0,0.525,0.4057914078275521,27,-,1
357,True,16,2,-3,1.0,-3,19,0.2,-10,-,1,0,0,0.6499999999999999,0.3306559138036598,23,Symm,5
358,True,17,4,1,1.0,1,59,0.4,-19,-,1,1,0,0.5529411764705883,0.4214819792393613,27,-,1
359,True,16,2,27,0.5,-43,95,0.2,-30,R-skew,5,0,1,0.6625,0.3159641329855864,26,R-skew,8
360,True,33,3,14,1.0,14,114,0.01,12,-,1,0,0,0.5333333333333333,0.4173328008516305,26,R-skew,3
361,True,16,5,-10,1.0,-10,75,0.2,-28,-,1,1,0,0.7749999999999999,0.2516611478423583,9,-,1
362,False,16,1,101,0.01,1,24,0.2,-2,Symm,4,0,0,0.1875,0.2963668897386031,20,-,1
362,True,16,3,101,0.01,1,24,0.2,-2,Symm,4,0,0,0.3250000000000001,0.3714835124201341,27,-,1
363,False,16,1,-4,1.0,-4,14,0.75,-42,R-skew,2,0,0,0.7125,0.3575378767813745,-9,-,1
363,True,15,4,-4,1.0,-4,14,0.75,-42,R-skew,2,0,0,0.8000000000000002,0.2725540575476987,-9,-,1
364,True,16,5,16,1.0,16,35,0.25,5,-,1,1,0,0.5687500000000001,0.3092329219213245,8,-,1
365,False,16,1,-4,1.0,-4,67,0.01,-6,-,1,0,0,0.3375,0.3774917217635376,26,-,1
365,True,16,4,-4,1.0,-4,67,0.01,-6,-,1,0,0,0.425,0.4250490167812021,-3,-,1
366,True,16,4,19,0.95,18,37,0.1,17,Symm,8,0,0,0.575,0.443471156521669,18,-,1
367,True,15,4,39,0.2,21,31,0.99,-20,-,1,1,1,0.2266666666666666,0.3283436063174123,26,Symm,5
368,True,17,5,-5,0.99,-19,25,0.4,-26,Symm,4,0,0,0.7185520361990951,0.3163570704631434,15,-,1
369,True,15,3,-4,1.0,-4,38,0.01,-1,-,1,0,0,0.8266666666666667,0.2914659173083209,16,Symm,5
370,True,19,3,87,0.25,-8,43,0.5,-2,Symm,2,0,1,0.7789473684210527,0.3047384076154881,-8,Symm,9
371,True,31,3,5,0.6,-8,40,0.25,-10,L-skew,4,0,0,0.4258064516129032,0.3255433836275219,15,L-skew,6
372,True,16,2,7,1.0,7,31,0.2,4,R-skew,3,0,0,0.775,0.2816617356570348,16,-,1
373,True,16,3,27,0.8,21,67,0.2,27,-,1,0,0,0.85,0.2366431913239846,1,-,1
374,True,18,2,-8,1.0,-8,41,0.1,-15,-,1,0,0,0.5777777777777777,0.3750381244236936,1,-,1
375,True,16,4,0,0.99,-27,22,0.4,-21,-,1,0,0,0.6625,0.280178514522438,29,L-skew,6
376,True,18,3,14,1.0,14,24,0.5,-3,R-skew,4,0,0,0.3999999999999999,0.3629940851892121,13,Symm,5
377,True,19,3,4,1.0,4,94,0.2,-13,Symm,6,0,0,0.5263157894736842,0.4227451363320429,4,Symm,3
378,True,17,4,1,1.0,1,21,0.25,-3,-,1,1,0,0.6941176470588236,0.40073461953532,22,R-skew,2
379,False,16,1,2,1.0,2,7,0.75,3,Symm,4,0,0,0.825,0.2294921930407801,-8,Symm,5
379,True,15,3,2,1.0,2,7,0.75,3,Symm,4,0,0,0.8,0.3023715784073817,7,R-skew,6
380,True,16,2,-2,1.0,-2,44,0.1,-11,Symm,8,0,0,0.6,0.3723797345005051,22,-,1
381,True,18,3,30,0.95,7,36,0.1,31,-,1,0,0,0.8999999999999999,0.1714985851425088,-9,L-skew,2
382,False,16,1,7,1.0,7,8,0.99,-26,Symm,6,0,0,0.35,0.3966526608171605,22,Symm,3
382,True,16,3,7,1.0,7,8,0.99,-26,Symm,6,0,0,0.65,0.3966526608171605,7,Symm,3
383,True,19,2,69,0.2,3,24,0.99,-13,Symm,4,1,0,0.5263157894736841,0.3955897218965319,-8,R-skew,2
384,False,16,1,4,1.0,4,24,0.6,-31,-,1,0,0,0.575,0.3991657967979388,20,-,1
385,True,17,5,22,1.0,22,47,0.75,-39,-,1,0,0,0.3764705882352941,0.3733788487660787,-9,Symm,7
386,False,16,1,1,1.0,1,15,0.75,-44,-,1,0,0,0.5875,0.3964425136973413,1,-,1
386,True,16,2,1,1.0,1,15,0.75,-44,-,1,0,0,0.7000000000000001,0.3425395354310701,4,-,1
387,True,18,3,-5,1.0,-5,23,0.5,-39,Symm,4,0,0,0.7222222222222222,0.3888982258449625,29,-,1
388,False,16,1,-10,1.0,-10,5,0.6,-29,R-skew,4,1,0,0.8,0.3183289703016885,21,-,1
388,True,16,4,-10,1.0,-10,5,0.6,-29,R-skew,4,1,0,0.8375,0.2552776266472773,26,L-skew,7
389,False,16,1,6,1.0,6,19,0.9,2,-,1,0,0,0.7875000000000001,0.2578759391645525,8,L-skew,4
389,True,16,4,6,1.0,6,19,0.9,2,-,1,0,0,0.925,0.1437590576856521,18,Symm,9
390,False,16,1,-8,1.0,-8,-9,0.99,-24,Symm,8,0,0,0.3750000000000001,0.3924283374069717,1,-,1
391,True,16,5,74,0.25,7,32,0.75,-10,-,1,0,0,0.4,0.3183289703016886,6,-,1
392,False,16,1,28,0.99,-4,87,0.5,-36,-,1,1,1,0.0875,0.1784189825476351,0,Symm,9
393,True,18,4,0,1.0,0,40,0.05,-3,-,1,0,0,0.5111111111111111,0.4457497172825983,9,-,1
394,False,16,1,93,0.1,-3,37,0.6,-44,-,1,0,0,0.2625,0.3774917217635375,23,-,1
394,True,16,4,93,0.1,-3,37,0.6,-44,-,1,0,0,0.4375000000000001,0.4145278438577237,-10,L-skew,3
